"species","datasourceGUID","seedlotGUID","scarified","cs","ws","light","alternating","temperature","nseeds","ngerminated"
"Achnatherum bromoides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F83B5710-A581-8236-D7E8-7A021483DE3E","0","0","0","1","1",13.33333333,10,6
"Achnatherum calamagrostis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9EBB8D22-74CB-E3C4-B0AE-A4D71EDFCD0A","0","1","0","1","1",26,20,18
"Achnatherum calamagrostis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9EBB8D22-74CB-E3C4-B0AE-A4D71EDFCD0A","1","0","0","1","0",25,20,15
"Achnatherum calamagrostis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9EBB8D22-74CB-E3C4-B0AE-A4D71EDFCD0A","1","0","0","1","1",26,20,7
"Achnatherum calamagrostis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","9EBB8D22-74CB-E3C4-B0AE-A4D71EDFCD0A","0","1","0","1","1",26,20,11
"Aconitum lycoctonum","2A0A2A50-6107-A001-A794-09CD67D6AD1C","48AAC8A0-FEF4-F7BA-7028-F357D660CD60","0","0","0","1","0",5,150,147
"Aconitum lycoctonum","2A0A2A50-6107-A001-A794-09CD67D6AD1C","48AAC8A0-FEF4-F7BA-7028-F357D660CD60","0","0","0","1","1",15,150,0
"Aconitum lycoctonum","2A0A2A50-6107-A001-A794-09CD67D6AD1C","48AAC8A0-FEF4-F7BA-7028-F357D660CD60","0","0","0","1","0",10,150,120
"Aconitum lycoctonum","2A0A2A50-6107-A001-A794-09CD67D6AD1C","48AAC8A0-FEF4-F7BA-7028-F357D660CD60","0","0","0","1","1",10.5,150,0
"Aconitum lycoctonum","2A0A2A50-6107-A001-A794-09CD67D6AD1C","48AAC8A0-FEF4-F7BA-7028-F357D660CD60","0","0","0","1","0",23,150,0
"Adenocarpus complicatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD042434-C8BD-EA55-986E-C572E9892D30","1","0","0","1","0",16,20,20
"Adenocarpus complicatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD042434-C8BD-EA55-986E-C572E9892D30","1","0","0","1","0",16,20,17
"Adenocarpus complicatus","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DD042434-C8BD-EA55-986E-C572E9892D30","1","0","0","1","0",15,20,15
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,18,15
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,22,16
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,17,17
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,22,12
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,18,3
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,19,19
"Adenostyles alliariae","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","35BD15ED-CB13-832F-DB13-F4B3763ED9B3","0","0","0","1","0",20,17,9
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,24,4
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,20,3
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,21,20
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,22,2
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,19,18
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,21,1
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,22,7
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,18,17
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,25,6
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,25,25
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,21,19
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,15,4
"Adenostyles alliariae","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","35BD15ED-CB13-832F-DB13-F4B3763ED9B3","0","0","0","1","1",15,18,10
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,17,16
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,20,13
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,23,9
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,19,19
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,19,7
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,22,4
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,21,20
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,23,21
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,20,19
"Adenostyles alliariae","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","35BD15ED-CB13-832F-DB13-F4B3763ED9B3","0","0","0","1","0",15,13,6
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,21,21
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,17,7
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,22,14
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,18,16
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",6,25,4
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,22,8
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,18,18
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,22,9
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,22,18
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",18,20,16
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,22,22
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",10,19,12
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",14,21,12
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,20,20
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,21,21
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",22,23,23
"Adenostyles alliariae","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","554B362D-F737-9A60-74EC-FA862F109D8F","0","0","0","1","1",26,16,16
"Aegilops biuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","103148EB-2A14-24BB-5D56-015288B98F16","0","0","0","1","0",21,100,100
"Aegilops biuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","103148EB-2A14-24BB-5D56-015288B98F16","0","0","0","1","0",20,20,19
"Aegilops biuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","103148EB-2A14-24BB-5D56-015288B98F16","0","0","0","1","0",21,20,20
"Aegilops caudata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7E0D2B44-0ACF-44AF-2AA1-3C9DE23B2D72","0","0","0","1","0",21,50,44
"Aegilops caudata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7E0D2B44-0ACF-44AF-2AA1-3C9DE23B2D72","0","0","0","1","0",20,17,15
"Aegilops caudata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","7E0D2B44-0ACF-44AF-2AA1-3C9DE23B2D72","0","0","0","1","0",21,16,15
"Aegilops cylindrica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CE6AB246-050F-4C90-79CB-60403E599E26","1","0","0","1","0",20,10,10
"Aegilops cylindrica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B28B74BF-4DAF-5CE9-A704-13A36B9ABD13","1","0","0","1","0",15,10,9
"Aegilops cylindrica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0864D99B-A6F1-8600-1AE2-F507A4C73523","1","0","0","1","0",20,10,10
"Aegilops cylindrica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B28B74BF-4DAF-5CE9-A704-13A36B9ABD13","1","0","0","1","0",20,10,8
"Aegilops cylindrica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0864D99B-A6F1-8600-1AE2-F507A4C73523","1","0","0","1","0",15,10,10
"Aegilops cylindrica","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CE6AB246-050F-4C90-79CB-60403E599E26","1","0","0","1","0",15,10,10
"Aegilops geniculata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D577E8FE-F298-C3E4-E947-B15E2CF60550","0","0","0","1","0",21,100,83
"Aegilops geniculata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C6FB679C-D818-2C84-5F68-C3520C22BC80","0","0","0","1","0",15,10,9
"Aegilops geniculata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C6FB679C-D818-2C84-5F68-C3520C22BC80","0","0","0","1","0",16,10,10
"Aegilops geniculata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D577E8FE-F298-C3E4-E947-B15E2CF60550","0","0","0","1","0",20,10,10
"Aegilops geniculata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C6FB679C-D818-2C84-5F68-C3520C22BC80","0","0","0","1","0",16,20,17
"Aegilops geniculata","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D577E8FE-F298-C3E4-E947-B15E2CF60550","0","0","0","1","0",21,20,16
"Aegilops neglecta","F0072B59-A172-15D8-0914-2CBD43964E29","050DB7EA-3FA2-A2C0-BBE6-9DD06E1C3292","0","0","0","0","0",25,100,95
"Aegilops neglecta","F0072B59-A172-15D8-0914-2CBD43964E29","050DB7EA-3FA2-A2C0-BBE6-9DD06E1C3292","0","0","0","0","0",15,100,98
"Aegilops neglecta","F0072B59-A172-15D8-0914-2CBD43964E29","050DB7EA-3FA2-A2C0-BBE6-9DD06E1C3292","0","0","0","1","0",15,100,98
"Aegilops neglecta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E0D2C629-F290-1FC1-24E0-CBAC759D84E2","0","0","0","1","0",21,20,17
"Aegilops neglecta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E0D2C629-F290-1FC1-24E0-CBAC759D84E2","0","0","0","1","0",20,10,8
"Aegilops neglecta","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E0D2C629-F290-1FC1-24E0-CBAC759D84E2","0","0","0","1","0",21,10,10
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2D29DA30-91DA-8078-7EBB-FE0A5459D50A","0","0","0","1","0",20,20,20
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D1558A0C-7F9C-C885-2BBA-9DEF34A43564","0","0","0","1","0",21,20,17
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D1558A0C-7F9C-C885-2BBA-9DEF34A43564","0","0","0","1","0",20,20,20
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D1558A0C-7F9C-C885-2BBA-9DEF34A43564","0","0","0","1","0",21,20,20
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F14C6944-05B8-83D7-493B-F6A8B7852C30","0","0","0","1","0",21,50,45
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2D29DA30-91DA-8078-7EBB-FE0A5459D50A","0","0","0","1","0",21,20,20
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F14C6944-05B8-83D7-493B-F6A8B7852C30","0","0","0","1","0",20,10,10
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F14C6944-05B8-83D7-493B-F6A8B7852C30","0","0","0","1","0",21,10,10
"Aegilops triuncialis","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","2D29DA30-91DA-8078-7EBB-FE0A5459D50A","0","0","0","1","0",21,100,99
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","0","0","1","1",10.5,150,0
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","1","0","1","1",15,150,96
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","1","0","1","0",23,150,68
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","0","0","1","0",23,150,0
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","0","0","1","1",15,150,0
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","0","0","1","0",10,150,0
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","1","0","1","1",10.5,150,72
"Aegopodium podagraria","2AE0E71E-D988-66F4-A812-E1549841F765","107C09C2-DDEF-1CC4-6B1D-6568165DF002","0","1","0","1","0",10,150,72
"Aethionema saxatile","F63D35E3-3A19-55EA-A4A3-38E69FC00D8D","59D5E110-02EC-DED1-E80C-C5585CD4F1A3","0","0","0","0","0",25,100,100
"Aethionema saxatile","F63D35E3-3A19-55EA-A4A3-38E69FC00D8D","59D5E110-02EC-DED1-E80C-C5585CD4F1A3","0","0","0","1","0",20,100,92
"Aethionema saxatile","F63D35E3-3A19-55EA-A4A3-38E69FC00D8D","59D5E110-02EC-DED1-E80C-C5585CD4F1A3","0","0","0","1","0",25,100,94
"Aethionema saxatile","F63D35E3-3A19-55EA-A4A3-38E69FC00D8D","59D5E110-02EC-DED1-E80C-C5585CD4F1A3","0","0","0","0","0",15,100,100
"Aethionema saxatile","F63D35E3-3A19-55EA-A4A3-38E69FC00D8D","59D5E110-02EC-DED1-E80C-C5585CD4F1A3","0","0","0","0","0",20,100,100
"Aethionema saxatile","F63D35E3-3A19-55EA-A4A3-38E69FC00D8D","59D5E110-02EC-DED1-E80C-C5585CD4F1A3","0","0","0","1","0",15,100,98
"Aethionema saxatile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D6BC05FF-BBA7-D228-709F-7F63E16F141D","0","0","0","1","1",15,20,20
"Aethionema saxatile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","D6BC05FF-BBA7-D228-709F-7F63E16F141D","0","0","0","1","0",15,20,19
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","428E976A-6263-86EE-9F8D-09C92FCB5C8A","1","0","0","1","0",20,20,11
"Agrimonia eupatoria","AAC0AAC2-D0AD-EAD4-BAA1-EC445228F019","6C8E4FEC-BA73-D17E-2DC7-89A8012A107E","0","0","0","1","1",20,25,14
"Agrimonia eupatoria","AAC0AAC2-D0AD-EAD4-BAA1-EC445228F019","6C8E4FEC-BA73-D17E-2DC7-89A8012A107E","0","0","0","1","1",20,25,7
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6E5D0165-6FB6-98FD-9A6B-988C216AAC66","1","0","0","1","1",15,21,13
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA466223-D3BD-C06C-D61D-FBF17B7136DB","1","0","0","1","0",20,10,4
"Agrimonia eupatoria","AAC0AAC2-D0AD-EAD4-BAA1-EC445228F019","6C8E4FEC-BA73-D17E-2DC7-89A8012A107E","0","0","0","1","1",20,25,18
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CA466223-D3BD-C06C-D61D-FBF17B7136DB","1","0","0","1","1",15,10,5
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","428E976A-6263-86EE-9F8D-09C92FCB5C8A","1","0","0","1","1",15,20,13
"Agrimonia eupatoria","AAC0AAC2-D0AD-EAD4-BAA1-EC445228F019","6C8E4FEC-BA73-D17E-2DC7-89A8012A107E","0","0","0","1","1",20,25,4
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6E5D0165-6FB6-98FD-9A6B-988C216AAC66","1","0","0","1","0",20,20,5
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","926B9857-0BCF-1102-D00C-2D33B1625838","1","1","0","1","1",16,50,44
"Agrimonia eupatoria","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","926B9857-0BCF-1102-D00C-2D33B1625838","1","1","0","1","1",16,20,20
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B5BE2D63-0716-C061-2F7E-9B434668F9E2","0","0","0","1","0",20,20,20
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","F92E2487-D264-58BA-A95A-2A6D16AE4D46","0","0","0","1","0",20,50,47
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","83E4473E-C94E-E7F1-C1CB-135E6C488307","0","0","0","1","0",20,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F63C381A-0AFC-03F6-F105-AD3572B304A2","0","0","0","1","0",21,20,20
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F9866780-7E2A-D2C1-9D78-96B47B9CA0B6","0","0","0","1","0",21,100,99
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CEEDE8C0-3E61-9CD0-1C0A-DB3135F945CE","0","0","0","1","0",11,20,20
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","E310C953-FEF6-34AA-32BA-491343927BC6","0","0","0","1","0",26,20,16
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","292C67A5-4F49-05A6-1585-5B33A3B8A689","0","0","0","1","0",26,20,20
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","9DB8CF5E-10BE-7693-98B3-6317A6FE8675","0","0","0","0","0",16,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","780328C4-B505-F834-9EAC-F5C2BCAF6C30","0","0","0","1","0",16,100,100
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B0E3641E-C4EC-9D30-31B9-F2AC1538ADDE","0","0","0","1","0",21,20,19
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","7566DA97-5388-342A-DAE1-0DDD1D18F756","0","0","0","0","0",6,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","066921B3-60A1-1703-83E3-73C6416C1B01","0","0","0","1","1",16,49,43
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C056A966-5614-BE54-B722-F7F543A0D9C9","0","0","0","1","0",21,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B3DFEF93-5DD6-96DB-EE16-7DC8896DC373","0","0","0","1","0",16,10,8
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CB042F56-5074-59A2-0780-962E7D4CD941","0","0","0","1","0",21,50,50
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","E276706E-6364-4DCE-1999-3AC863CEB67F","0","0","0","0","0",16,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F5586965-C0C9-1ADD-E78F-034D8B8E33A1","0","0","0","1","0",21,100,100
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","69730B36-0E4C-7AF2-C735-269CCA7C35C0","0","0","0","1","0",26,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B0E3641E-C4EC-9D30-31B9-F2AC1538ADDE","0","0","0","1","0",20,20,19
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6BAD5C31-35A5-AA90-32F1-0EFD8884C811","0","0","0","1","0",21,100,100
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C056A966-5614-BE54-B722-F7F543A0D9C9","0","0","0","1","0",20,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F9866780-7E2A-D2C1-9D78-96B47B9CA0B6","0","0","0","1","0",20,50,40
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F63C381A-0AFC-03F6-F105-AD3572B304A2","0","0","0","1","0",20,20,18
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0C596B29-3C2F-288E-09BA-51425A32DAB3","0","0","0","1","0",21,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","529892F0-220E-E200-69E6-736E4EEA9B16","0","0","0","1","0",20,20,20
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CEEDE8C0-3E61-9CD0-1C0A-DB3135F945CE","0","0","0","1","0",10,19,19
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","7566DA97-5388-342A-DAE1-0DDD1D18F756","0","0","0","0","0",16,51,46
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","69730B36-0E4C-7AF2-C735-269CCA7C35C0","0","0","0","1","0",26,100,100
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","728A4908-ADC3-9F10-2263-FED4B0B3D65A","0","0","0","1","0",21,100,100
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","9DB8CF5E-10BE-7693-98B3-6317A6FE8675","0","0","0","1","0",20,50,50
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","8C608106-951C-A22C-AC5B-E95EDB0F1C1D","0","0","0","0","0",6,50,49
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","51B36F03-342A-E411-B65B-39C7D0C4689C","0","0","0","1","0",20,50,50
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","7566DA97-5388-342A-DAE1-0DDD1D18F756","0","0","0","1","0",20,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","CB5470F8-92E1-759D-0249-3EE64FD27F7D","0","0","0","1","0",21,20,20
"Agrostemma githago","C4AD41A9-43D4-A8DC-94E2-288E167E9C46","51B36F03-342A-E411-B65B-39C7D0C4689C","0","0","0","1","1",14.66666667,50,45
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B0E3641E-C4EC-9D30-31B9-F2AC1538ADDE","0","0","0","1","0",21,20,20
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","292C67A5-4F49-05A6-1585-5B33A3B8A689","0","0","0","1","0",25,19,19
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","780328C4-B505-F834-9EAC-F5C2BCAF6C30","0","0","0","1","0",16,20,20
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B5BE2D63-0716-C061-2F7E-9B434668F9E2","0","0","0","1","0",21,50,50
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","780328C4-B505-F834-9EAC-F5C2BCAF6C30","0","0","0","1","0",16,20,19
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0ACA8892-BE13-68FF-788C-4E436C3EA8F5","0","0","0","1","0",15,20,19
"Agrostemma githago","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","B3DFEF93-5DD6-96DB-EE16-7DC8896DC373","0","0","0","1","0",16,100,100
